mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
BAC009S0250W0233_BAC009S0342W0124_BAC009S0049W0233,S0250,M,S0342,F,S0049,M
BAC009S0188W0203_BAC009S0078W0313_BAC009S0665W0490,S0188,F,S0078,M,S0665,F
BAC009S0073W0326_BAC009S0714W0241_BAC009S0222W0438,S0073,M,S0714,M,S0222,F
BAC009S0054W0196_BAC009S0522W0428_BAC009S0032W0353,S0054,M,S0522,F,S0032,M
BAC009S0360W0338_BAC009S0113W0422_BAC009S0137W0335,S0360,F,S0113,M,S0137,F
BAC009S0126W0201_BAC009S0075W0476_BAC009S0156W0181,S0126,F,S0075,M,S0156,F
BAC009S0031W0436_BAC009S0089W0353_BAC009S0362W0228,S0031,M,S0089,M,S0362,F
BAC009S0151W0245_BAC009S0228W0371_BAC009S0244W0442,S0151,F,S0228,F,S0244,F
BAC009S0343W0230_BAC009S0088W0492_BAC009S0183W0166,S0343,F,S0088,M,S0183,F
BAC009S0128W0391_BAC009S0523W0123_BAC009S0085W0432,S0128,F,S0523,F,S0085,M
BAC009S0353W0378_BAC009S0094W0309_BAC009S0204W0308,S0353,F,S0094,M,S0204,F
BAC009S0046W0272_BAC009S0013W0462_BAC009S0018W0164,S0046,M,S0013,M,S0018,M
BAC009S0343W0492_BAC009S0003W0147_BAC009S0164W0177,S0343,F,S0003,M,S0164,F
BAC009S0226W0163_BAC009S0176W0190_BAC009S0659W0247,S0226,F,S0176,F,S0659,F
BAC009S0168W0246_BAC009S0097W0242_BAC009S0236W0491,S0168,F,S0097,M,S0236,F
BAC009S0119W0444_BAC009S0172W0447_BAC009S0205W0158,S0119,M,S0172,F,S0205,F
BAC009S0665W0162_BAC009S0074W0420_BAC009S0600W0290,S0665,F,S0074,M,S0600,M
BAC009S0044W0165_BAC009S0242W0161_BAC009S0014W0198,S0044,M,S0242,F,S0014,M
BAC009S0144W0266_BAC009S0136W0426_BAC009S0160W0385,S0144,F,S0136,F,S0160,F
BAC009S0030W0158_BAC009S0065W0471_BAC009S0596W0475,S0030,M,S0065,M,S0596,M
BAC009S0068W0309_BAC009S0191W0247_BAC009S0197W0356,S0068,M,S0191,F,S0197,F
BAC009S0029W0149_BAC009S0663W0402_BAC009S0093W0218,S0029,M,S0663,F,S0093,M
BAC009S0024W0135_BAC009S0087W0216_BAC009S0030W0450,S0024,M,S0087,M,S0030,M
BAC009S0203W0325_BAC009S0523W0477_BAC009S0341W0209,S0203,F,S0523,F,S0341,F
BAC009S0179W0487_BAC009S0052W0175_BAC009S0162W0213,S0179,F,S0052,M,S0162,F
BAC009S0234W0447_BAC009S0098W0363_BAC009S0235W0348,S0234,F,S0098,M,S0235,F
BAC009S0341W0441_BAC009S0174W0327_BAC009S0111W0247,S0341,F,S0174,F,S0111,M
BAC009S0339W0291_BAC009S0233W0191_BAC009S0012W0142,S0339,F,S0233,F,S0012,M
BAC009S0339W0156_BAC009S0705W0414_BAC009S0221W0383,S0339,F,S0705,M,S0221,F
BAC009S0146W0373_BAC009S0048W0300_BAC009S0159W0448,S0146,F,S0048,M,S0159,F
BAC009S0084W0150_BAC009S0661W0253_BAC009S0132W0199,S0084,M,S0661,F,S0132,F
BAC009S0097W0216_BAC009S0054W0396_BAC009S0152W0271,S0097,M,S0054,M,S0152,F
BAC009S0079W0289_BAC009S0252W0281_BAC009S0248W0406,S0079,M,S0252,M,S0248,M
BAC009S0719W0246_BAC009S0049W0408_BAC009S0347W0340,S0719,M,S0049,M,S0347,F
BAC009S0064W0282_BAC009S0158W0170_BAC009S0082W0299,S0064,M,S0158,F,S0082,M
BAC009S0353W0194_BAC009S0714W0209_BAC009S0161W0277,S0353,F,S0714,M,S0161,F
BAC009S0028W0491_BAC009S0151W0215_BAC009S0143W0159,S0028,M,S0151,F,S0143,F
BAC009S0025W0205_BAC009S0161W0169_BAC009S0108W0487,S0025,M,S0161,F,S0108,M
BAC009S0336W0495_BAC009S0226W0308_BAC009S0163W0387,S0336,F,S0226,F,S0163,F
BAC009S0110W0271_BAC009S0128W0404_BAC009S0059W0199,S0110,M,S0128,F,S0059,M
BAC009S0090W0163_BAC009S0248W0348_BAC009S0189W0260,S0090,M,S0248,M,S0189,F
BAC009S0215W0190_BAC009S0228W0340_BAC009S0068W0304,S0215,F,S0228,F,S0068,M
BAC009S0518W0209_BAC009S0127W0137_BAC009S0209W0244,S0518,F,S0127,F,S0209,F
BAC009S0002W0132_BAC009S0057W0162_BAC009S0340W0402,S0002,M,S0057,M,S0340,F
BAC009S0179W0451_BAC009S0342W0468_BAC009S0071W0275,S0179,F,S0342,F,S0071,M
BAC009S0161W0307_BAC009S0213W0278_BAC009S0075W0289,S0161,F,S0213,F,S0075,M
BAC009S0088W0484_BAC009S0719W0482_BAC009S0061W0303,S0088,M,S0719,M,S0061,M
BAC009S0347W0138_BAC009S0703W0479_BAC009S0025W0474,S0347,F,S0703,M,S0025,M
BAC009S0185W0319_BAC009S0059W0309_BAC009S0240W0418,S0185,F,S0059,M,S0240,F
BAC009S0195W0366_BAC009S0713W0378_BAC009S0601W0161,S0195,F,S0713,M,S0601,M
BAC009S0178W0302_BAC009S0720W0390_BAC009S0344W0392,S0178,F,S0720,M,S0344,F
BAC009S0057W0336_BAC009S0132W0182_BAC009S0357W0178,S0057,M,S0132,F,S0357,F
BAC009S0345W0206_BAC009S0201W0480_BAC009S0519W0149,S0345,F,S0201,F,S0519,F
BAC009S0355W0158_BAC009S0018W0450_BAC009S0663W0290,S0355,F,S0018,M,S0663,F
BAC009S0422W0322_BAC009S0596W0168_BAC009S0115W0197,S0422,M,S0596,M,S0115,M
BAC009S0140W0176_BAC009S0012W0426_BAC009S0334W0150,S0140,F,S0012,M,S0334,F
BAC009S0336W0161_BAC009S0063W0194_BAC009S0166W0396,S0336,F,S0063,M,S0166,F
BAC009S0228W0468_BAC009S0661W0222_BAC009S0206W0131,S0228,F,S0661,F,S0206,F
BAC009S0028W0325_BAC009S0132W0476_BAC009S0180W0306,S0028,M,S0132,F,S0180,F
BAC009S0017W0173_BAC009S0337W0304_BAC009S0131W0421,S0017,M,S0337,F,S0131,F
BAC009S0079W0153_BAC009S0128W0400_BAC009S0247W0407,S0079,M,S0128,F,S0247,M
BAC009S0658W0459_BAC009S0010W0195_BAC009S0095W0492,S0658,F,S0010,M,S0095,M
BAC009S0170W0204_BAC009S0014W0157_BAC009S0169W0463,S0170,F,S0014,M,S0169,F
BAC009S0517W0381_BAC009S0657W0446_BAC009S0183W0360,S0517,F,S0657,F,S0183,F
BAC009S0035W0365_BAC009S0717W0422_BAC009S0059W0178,S0035,M,S0717,M,S0059,M
BAC009S0071W0182_BAC009S0079W0447_BAC009S0086W0491,S0071,M,S0079,M,S0086,M
BAC009S0520W0204_BAC009S0118W0245_BAC009S0358W0400,S0520,F,S0118,M,S0358,F
BAC009S0103W0146_BAC009S0009W0232_BAC009S0080W0183,S0103,M,S0009,M,S0080,M
BAC009S0070W0197_BAC009S0082W0417_BAC009S0177W0406,S0070,M,S0082,M,S0177,F
BAC009S0155W0305_BAC009S0145W0444_BAC009S0359W0207,S0155,F,S0145,F,S0359,F
BAC009S0423W0232_BAC009S0069W0263_BAC009S0167W0197,S0423,M,S0069,M,S0167,F
BAC009S0238W0381_BAC009S0521W0211_BAC009S0126W0204,S0238,F,S0521,F,S0126,F
BAC009S0717W0183_BAC009S0034W0149_BAC009S0721W0274,S0717,M,S0034,M,S0721,M
BAC009S0657W0213_BAC009S0114W0294_BAC009S0065W0151,S0657,F,S0114,M,S0065,M
BAC009S0194W0191_BAC009S0201W0353_BAC009S0214W0446,S0194,F,S0201,F,S0214,F
BAC009S0030W0320_BAC009S0115W0226_BAC009S0192W0215,S0030,M,S0115,M,S0192,F
BAC009S0071W0247_BAC009S0174W0201_BAC009S0061W0266,S0071,M,S0174,F,S0061,M
BAC009S0017W0130_BAC009S0423W0235_BAC009S0082W0335,S0017,M,S0423,M,S0082,M
BAC009S0721W0261_BAC009S0118W0221_BAC009S0243W0432,S0721,M,S0118,M,S0243,F
BAC009S0359W0130_BAC009S0161W0160_BAC009S0159W0425,S0359,F,S0161,F,S0159,F
BAC009S0211W0336_BAC009S0061W0299_BAC009S0237W0475,S0211,F,S0061,M,S0237,F
BAC009S0076W0280_BAC009S0054W0242_BAC009S0207W0439,S0076,M,S0054,M,S0207,F
BAC009S0185W0326_BAC009S0218W0187_BAC009S0114W0370,S0185,F,S0218,F,S0114,M
BAC009S0163W0251_BAC009S0205W0295_BAC009S0028W0143,S0163,F,S0205,F,S0028,M
BAC009S0176W0160_BAC009S0128W0282_BAC009S0358W0350,S0176,F,S0128,F,S0358,F
BAC009S0520W0449_BAC009S0081W0321_BAC009S0146W0462,S0520,F,S0081,M,S0146,F
BAC009S0104W0185_BAC009S0714W0305_BAC009S0222W0181,S0104,M,S0714,M,S0222,F
BAC009S0141W0257_BAC009S0599W0410_BAC009S0040W0141,S0141,F,S0599,M,S0040,M
BAC009S0108W0431_BAC009S0229W0341_BAC009S0205W0455,S0108,M,S0229,F,S0205,F
BAC009S0243W0178_BAC009S0062W0323_BAC009S0709W0479,S0243,F,S0062,M,S0709,M
BAC009S0334W0262_BAC009S0511W0223_BAC009S0106W0442,S0334,F,S0511,F,S0106,M
BAC009S0229W0397_BAC009S0180W0214_BAC009S0188W0222,S0229,F,S0180,F,S0188,F
BAC009S0157W0317_BAC009S0033W0324_BAC009S0145W0381,S0157,F,S0033,M,S0145,F
BAC009S0240W0429_BAC009S0170W0235_BAC009S0029W0179,S0240,F,S0170,F,S0029,M
BAC009S0153W0168_BAC009S0188W0145_BAC009S0129W0382,S0153,F,S0188,F,S0129,F
BAC009S0599W0137_BAC009S0082W0468_BAC009S0231W0146,S0599,M,S0082,M,S0231,F
BAC009S0354W0194_BAC009S0166W0216_BAC009S0152W0455,S0354,F,S0166,F,S0152,F
BAC009S0710W0470_BAC009S0067W0199_BAC009S0223W0125,S0710,M,S0067,M,S0223,F
BAC009S0190W0346_BAC009S0040W0339_BAC009S0114W0280,S0190,F,S0040,M,S0114,M
BAC009S0722W0308_BAC009S0222W0338_BAC009S0101W0476,S0722,M,S0222,F,S0101,M
BAC009S0599W0335_BAC009S0181W0361_BAC009S0065W0261,S0599,M,S0181,F,S0065,M
BAC009S0033W0211_BAC009S0119W0184_BAC009S0114W0164,S0033,M,S0119,M,S0114,M
BAC009S0004W0354_BAC009S0192W0468_BAC009S0339W0238,S0004,M,S0192,F,S0339,F
BAC009S0233W0255_BAC009S0011W0166_BAC009S0177W0429,S0233,F,S0011,M,S0177,F
BAC009S0173W0122_BAC009S0097W0476_BAC009S0025W0324,S0173,F,S0097,M,S0025,M
BAC009S0028W0406_BAC009S0008W0320_BAC009S0155W0313,S0028,M,S0008,M,S0155,F
BAC009S0192W0126_BAC009S0335W0208_BAC009S0116W0440,S0192,F,S0335,F,S0116,M
BAC009S0040W0158_BAC009S0134W0151_BAC009S0141W0450,S0040,M,S0134,F,S0141,F
BAC009S0250W0245_BAC009S0711W0178_BAC009S0131W0286,S0250,M,S0711,M,S0131,F
BAC009S0706W0389_BAC009S0008W0232_BAC009S0103W0383,S0706,M,S0008,M,S0103,M
BAC009S0025W0252_BAC009S0722W0295_BAC009S0186W0380,S0025,M,S0722,M,S0186,F
BAC009S0240W0238_BAC009S0116W0343_BAC009S0714W0170,S0240,F,S0116,M,S0714,M
BAC009S0349W0466_BAC009S0242W0208_BAC009S0132W0357,S0349,F,S0242,F,S0132,F
BAC009S0183W0416_BAC009S0141W0401_BAC009S0515W0125,S0183,F,S0141,F,S0515,F
BAC009S0719W0420_BAC009S0515W0317_BAC009S0002W0304,S0719,M,S0515,F,S0002,M
BAC009S0180W0289_BAC009S0716W0384_BAC009S0211W0335,S0180,F,S0716,M,S0211,F
BAC009S0181W0384_BAC009S0199W0194_BAC009S0219W0121,S0181,F,S0199,F,S0219,F
BAC009S0168W0227_BAC009S0115W0326_BAC009S0356W0166,S0168,F,S0115,M,S0356,F
BAC009S0039W0288_BAC009S0598W0490_BAC009S0065W0281,S0039,M,S0598,M,S0065,M
BAC009S0362W0469_BAC009S0051W0425_BAC009S0012W0165,S0362,F,S0051,M,S0012,M
BAC009S0109W0328_BAC009S0029W0286_BAC009S0208W0383,S0109,M,S0029,M,S0208,F
BAC009S0010W0470_BAC009S0062W0138_BAC009S0663W0420,S0010,M,S0062,M,S0663,F
BAC009S0707W0251_BAC009S0177W0343_BAC009S0237W0268,S0707,M,S0177,F,S0237,F
BAC009S0110W0384_BAC009S0181W0147_BAC009S0085W0431,S0110,M,S0181,F,S0085,M
BAC009S0166W0167_BAC009S0176W0420_BAC009S0182W0435,S0166,F,S0176,F,S0182,F
BAC009S0209W0342_BAC009S0169W0325_BAC009S0143W0493,S0209,F,S0169,F,S0143,F
BAC009S0160W0465_BAC009S0358W0256_BAC009S0007W0468,S0160,F,S0358,F,S0007,M
BAC009S0136W0145_BAC009S0113W0325_BAC009S0423W0329,S0136,F,S0113,M,S0423,M
BAC009S0712W0204_BAC009S0172W0452_BAC009S0522W0194,S0712,M,S0172,F,S0522,F
BAC009S0244W0234_BAC009S0190W0389_BAC009S0098W0467,S0244,F,S0190,F,S0098,M
BAC009S0362W0491_BAC009S0038W0304_BAC009S0006W0461,S0362,F,S0038,M,S0006,M
BAC009S0100W0264_BAC009S0052W0416_BAC009S0662W0312,S0100,M,S0052,M,S0662,F
BAC009S0200W0311_BAC009S0019W0289_BAC009S0222W0207,S0200,F,S0019,M,S0222,F
BAC009S0421W0458_BAC009S0111W0159_BAC009S0020W0488,S0421,M,S0111,M,S0020,M
BAC009S0160W0235_BAC009S0658W0341_BAC009S0168W0219,S0160,F,S0658,F,S0168,F
BAC009S0117W0212_BAC009S0216W0285_BAC009S0156W0138,S0117,M,S0216,F,S0156,F
BAC009S0071W0158_BAC009S0105W0230_BAC009S0130W0304,S0071,M,S0105,M,S0130,F
BAC009S0232W0308_BAC009S0343W0479_BAC009S0702W0462,S0232,F,S0343,F,S0702,M
BAC009S0165W0487_BAC009S0187W0254_BAC009S0232W0277,S0165,F,S0187,F,S0232,F
BAC009S0147W0494_BAC009S0358W0126_BAC009S0656W0240,S0147,F,S0358,F,S0656,F
BAC009S0072W0179_BAC009S0021W0437_BAC009S0513W0138,S0072,M,S0021,M,S0513,F
BAC009S0028W0209_BAC009S0223W0325_BAC009S0659W0227,S0028,M,S0223,F,S0659,F
BAC009S0242W0243_BAC009S0179W0159_BAC009S0134W0402,S0242,F,S0179,F,S0134,F
BAC009S0177W0325_BAC009S0363W0450_BAC009S0173W0180,S0177,F,S0363,F,S0173,F
BAC009S0109W0408_BAC009S0150W0274_BAC009S0234W0337,S0109,M,S0150,F,S0234,F
BAC009S0081W0377_BAC009S0227W0473_BAC009S0145W0351,S0081,M,S0227,F,S0145,F
BAC009S0088W0207_BAC009S0207W0323_BAC009S0228W0205,S0088,M,S0207,F,S0228,F
BAC009S0081W0134_BAC009S0601W0226_BAC009S0094W0140,S0081,M,S0601,M,S0094,M
BAC009S0055W0491_BAC009S0183W0466_BAC009S0244W0197,S0055,M,S0183,F,S0244,F
BAC009S0140W0240_BAC009S0659W0137_BAC009S0355W0186,S0140,F,S0659,F,S0355,F
BAC009S0351W0132_BAC009S0357W0147_BAC009S0129W0229,S0351,F,S0357,F,S0129,F
BAC009S0028W0422_BAC009S0127W0318_BAC009S0102W0376,S0028,M,S0127,F,S0102,M
BAC009S0015W0363_BAC009S0422W0484_BAC009S0120W0355,S0015,M,S0422,M,S0120,M
BAC009S0352W0276_BAC009S0058W0177_BAC009S0217W0336,S0352,F,S0058,M,S0217,F
BAC009S0231W0323_BAC009S0140W0489_BAC009S0079W0195,S0231,F,S0140,F,S0079,M
BAC009S0058W0155_BAC009S0715W0475_BAC009S0156W0454,S0058,M,S0715,M,S0156,F
BAC009S0069W0481_BAC009S0230W0319_BAC009S0243W0489,S0069,M,S0230,F,S0243,F
BAC009S0518W0375_BAC009S0514W0403_BAC009S0423W0444,S0518,F,S0514,F,S0423,M
BAC009S0145W0327_BAC009S0096W0455_BAC009S0072W0358,S0145,F,S0096,M,S0072,M
BAC009S0049W0208_BAC009S0196W0315_BAC009S0662W0304,S0049,M,S0196,F,S0662,F
BAC009S0662W0455_BAC009S0197W0198_BAC009S0233W0167,S0662,F,S0197,F,S0233,F
BAC009S0713W0334_BAC009S0662W0351_BAC009S0117W0370,S0713,M,S0662,F,S0117,M
BAC009S0110W0332_BAC009S0105W0139_BAC009S0707W0304,S0110,M,S0105,M,S0707,M
BAC009S0181W0389_BAC009S0171W0333_BAC009S0140W0406,S0181,F,S0171,F,S0140,F
BAC009S0173W0446_BAC009S0010W0292_BAC009S0166W0199,S0173,F,S0010,M,S0166,F
BAC009S0341W0329_BAC009S0522W0256_BAC009S0203W0403,S0341,F,S0522,F,S0203,F
BAC009S0083W0272_BAC009S0225W0220_BAC009S0341W0398,S0083,M,S0225,F,S0341,F
BAC009S0234W0242_BAC009S0150W0424_BAC009S0655W0441,S0234,F,S0150,F,S0655,F
BAC009S0251W0332_BAC009S0723W0263_BAC009S0231W0151,S0251,M,S0723,M,S0231,F
BAC009S0198W0150_BAC009S0655W0289_BAC009S0345W0310,S0198,F,S0655,F,S0345,F
BAC009S0720W0330_BAC009S0160W0414_BAC009S0099W0426,S0720,M,S0160,F,S0099,M
BAC009S0096W0177_BAC009S0521W0421_BAC009S0708W0173,S0096,M,S0521,F,S0708,M
BAC009S0341W0415_BAC009S0358W0456_BAC009S0241W0227,S0341,F,S0358,F,S0241,F
BAC009S0043W0441_BAC009S0107W0137_BAC009S0123W0274,S0043,M,S0107,M,S0123,M
BAC009S0342W0451_BAC009S0512W0479_BAC009S0186W0324,S0342,F,S0512,F,S0186,F
BAC009S0665W0479_BAC009S0716W0377_BAC009S0044W0329,S0665,F,S0716,M,S0044,M
BAC009S0212W0237_BAC009S0014W0251_BAC009S0049W0330,S0212,F,S0014,M,S0049,M
BAC009S0113W0482_BAC009S0158W0285_BAC009S0197W0173,S0113,M,S0158,F,S0197,F
BAC009S0359W0150_BAC009S0158W0343_BAC009S0161W0193,S0359,F,S0158,F,S0161,F
BAC009S0227W0186_BAC009S0130W0166_BAC009S0523W0231,S0227,F,S0130,F,S0523,F
BAC009S0596W0356_BAC009S0054W0357_BAC009S0234W0230,S0596,M,S0054,M,S0234,F
BAC009S0150W0481_BAC009S0209W0144_BAC009S0360W0493,S0150,F,S0209,F,S0360,F
BAC009S0056W0135_BAC009S0144W0143_BAC009S0136W0467,S0056,M,S0144,F,S0136,F
BAC009S0703W0413_BAC009S0082W0462_BAC009S0221W0134,S0703,M,S0082,M,S0221,F
BAC009S0511W0372_BAC009S0199W0331_BAC009S0055W0148,S0511,F,S0199,F,S0055,M
BAC009S0021W0465_BAC009S0151W0454_BAC009S0423W0345,S0021,M,S0151,F,S0423,M
BAC009S0227W0239_BAC009S0659W0438_BAC009S0240W0250,S0227,F,S0659,F,S0240,F
BAC009S0185W0165_BAC009S0335W0282_BAC009S0723W0475,S0185,F,S0335,F,S0723,M
BAC009S0013W0207_BAC009S0133W0327_BAC009S0097W0188,S0013,M,S0133,F,S0097,M
BAC009S0144W0124_BAC009S0198W0198_BAC009S0716W0155,S0144,F,S0198,F,S0716,M
BAC009S0350W0223_BAC009S0515W0464_BAC009S0159W0414,S0350,F,S0515,F,S0159,F
BAC009S0349W0334_BAC009S0662W0442_BAC009S0228W0393,S0349,F,S0662,F,S0228,F
BAC009S0720W0176_BAC009S0019W0433_BAC009S0661W0287,S0720,M,S0019,M,S0661,F
BAC009S0344W0212_BAC009S0241W0145_BAC009S0006W0166,S0344,F,S0241,F,S0006,M
BAC009S0129W0424_BAC009S0007W0202_BAC009S0718W0445,S0129,F,S0007,M,S0718,M
BAC009S0219W0357_BAC009S0014W0476_BAC009S0183W0278,S0219,F,S0014,M,S0183,F
BAC009S0227W0211_BAC009S0243W0305_BAC009S0068W0485,S0227,F,S0243,F,S0068,M
BAC009S0028W0443_BAC009S0344W0398_BAC009S0509W0434,S0028,M,S0344,F,S0509,F
BAC009S0600W0372_BAC009S0024W0370_BAC009S0128W0491,S0600,M,S0024,M,S0128,F
BAC009S0596W0208_BAC009S0658W0222_BAC009S0140W0345,S0596,M,S0658,F,S0140,F
BAC009S0061W0344_BAC009S0044W0194_BAC009S0063W0332,S0061,M,S0044,M,S0063,M
BAC009S0712W0159_BAC009S0596W0126_BAC009S0103W0226,S0712,M,S0596,M,S0103,M
BAC009S0600W0128_BAC009S0211W0301_BAC009S0354W0438,S0600,M,S0211,F,S0354,F
BAC009S0023W0155_BAC009S0179W0227_BAC009S0205W0244,S0023,M,S0179,F,S0205,F
BAC009S0716W0158_BAC009S0122W0130_BAC009S0109W0246,S0716,M,S0122,M,S0109,M
BAC009S0121W0208_BAC009S0027W0267_BAC009S0111W0249,S0121,M,S0027,M,S0111,M
BAC009S0164W0230_BAC009S0229W0281_BAC009S0204W0369,S0164,F,S0229,F,S0204,F
BAC009S0339W0375_BAC009S0019W0464_BAC009S0337W0355,S0339,F,S0019,M,S0337,F
BAC009S0003W0466_BAC009S0079W0163_BAC009S0206W0187,S0003,M,S0079,M,S0206,F
BAC009S0206W0226_BAC009S0599W0315_BAC009S0510W0303,S0206,F,S0599,M,S0510,F
BAC009S0357W0377_BAC009S0050W0266_BAC009S0358W0160,S0357,F,S0050,M,S0358,F
BAC009S0076W0368_BAC009S0722W0144_BAC009S0662W0221,S0076,M,S0722,M,S0662,F
BAC009S0340W0393_BAC009S0112W0176_BAC009S0108W0159,S0340,F,S0112,M,S0108,M
BAC009S0512W0302_BAC009S0211W0303_BAC009S0334W0214,S0512,F,S0211,F,S0334,F
BAC009S0152W0221_BAC009S0352W0389_BAC009S0037W0167,S0152,F,S0352,F,S0037,M
BAC009S0662W0470_BAC009S0517W0433_BAC009S0060W0159,S0662,F,S0517,F,S0060,M
BAC009S0007W0331_BAC009S0078W0256_BAC009S0219W0233,S0007,M,S0078,M,S0219,F
BAC009S0092W0354_BAC009S0655W0143_BAC009S0656W0231,S0092,M,S0655,F,S0656,F
BAC009S0252W0478_BAC009S0183W0227_BAC009S0226W0328,S0252,M,S0183,F,S0226,F
BAC009S0359W0464_BAC009S0145W0346_BAC009S0522W0232,S0359,F,S0145,F,S0522,F
BAC009S0248W0450_BAC009S0069W0187_BAC009S0226W0448,S0248,M,S0069,M,S0226,F
BAC009S0097W0224_BAC009S0180W0282_BAC009S0050W0281,S0097,M,S0180,F,S0050,M
BAC009S0656W0393_BAC009S0040W0197_BAC009S0236W0200,S0656,F,S0040,M,S0236,F
BAC009S0061W0275_BAC009S0036W0418_BAC009S0184W0254,S0061,M,S0036,M,S0184,F
BAC009S0064W0248_BAC009S0082W0332_BAC009S0717W0334,S0064,M,S0082,M,S0717,M
BAC009S0137W0215_BAC009S0233W0148_BAC009S0358W0495,S0137,F,S0233,F,S0358,F
BAC009S0172W0164_BAC009S0117W0185_BAC009S0155W0215,S0172,F,S0117,M,S0155,F
BAC009S0167W0213_BAC009S0171W0259_BAC009S0019W0239,S0167,F,S0171,F,S0019,M
BAC009S0238W0401_BAC009S0713W0403_BAC009S0003W0229,S0238,F,S0713,M,S0003,M
BAC009S0356W0345_BAC009S0041W0331_BAC009S0155W0350,S0356,F,S0041,M,S0155,F
BAC009S0045W0126_BAC009S0014W0160_BAC009S0171W0341,S0045,M,S0014,M,S0171,F
BAC009S0181W0411_BAC009S0082W0482_BAC009S0238W0373,S0181,F,S0082,M,S0238,F
BAC009S0018W0403_BAC009S0112W0449_BAC009S0197W0272,S0018,M,S0112,M,S0197,F
BAC009S0714W0316_BAC009S0250W0459_BAC009S0113W0408,S0714,M,S0250,M,S0113,M
BAC009S0175W0333_BAC009S0036W0180_BAC009S0220W0400,S0175,F,S0036,M,S0220,F
BAC009S0511W0355_BAC009S0047W0127_BAC009S0181W0177,S0511,F,S0047,M,S0181,F
BAC009S0007W0165_BAC009S0051W0437_BAC009S0003W0293,S0007,M,S0051,M,S0003,M
BAC009S0220W0160_BAC009S0358W0375_BAC009S0020W0439,S0220,F,S0358,F,S0020,M
BAC009S0018W0313_BAC009S0182W0206_BAC009S0666W0345,S0018,M,S0182,F,S0666,F
BAC009S0169W0152_BAC009S0183W0365_BAC009S0713W0243,S0169,F,S0183,F,S0713,M
BAC009S0246W0362_BAC009S0210W0275_BAC009S0028W0404,S0246,M,S0210,F,S0028,M
BAC009S0014W0133_BAC009S0025W0279_BAC009S0721W0327,S0014,M,S0025,M,S0721,M
BAC009S0027W0261_BAC009S0028W0206_BAC009S0145W0491,S0027,M,S0028,M,S0145,F
BAC009S0349W0299_BAC009S0233W0276_BAC009S0002W0218,S0349,F,S0233,F,S0002,M
BAC009S0224W0209_BAC009S0107W0356_BAC009S0719W0451,S0224,F,S0107,M,S0719,M
BAC009S0723W0449_BAC009S0014W0346_BAC009S0656W0408,S0723,M,S0014,M,S0656,F
BAC009S0199W0183_BAC009S0121W0432_BAC009S0174W0417,S0199,F,S0121,M,S0174,F
BAC009S0357W0292_BAC009S0102W0483_BAC009S0064W0318,S0357,F,S0102,M,S0064,M
BAC009S0655W0419_BAC009S0362W0281_BAC009S0177W0267,S0655,F,S0362,F,S0177,F
BAC009S0163W0268_BAC009S0512W0390_BAC009S0703W0465,S0163,F,S0512,F,S0703,M
BAC009S0216W0312_BAC009S0191W0240_BAC009S0227W0234,S0216,F,S0191,F,S0227,F
BAC009S0348W0359_BAC009S0023W0434_BAC009S0520W0373,S0348,F,S0023,M,S0520,F
BAC009S0195W0130_BAC009S0187W0167_BAC009S0709W0229,S0195,F,S0187,F,S0709,M
BAC009S0518W0319_BAC009S0124W0470_BAC009S0523W0249,S0518,F,S0124,F,S0523,F
BAC009S0210W0424_BAC009S0339W0461_BAC009S0214W0203,S0210,F,S0339,F,S0214,F
BAC009S0153W0273_BAC009S0034W0410_BAC009S0236W0259,S0153,F,S0034,M,S0236,F
BAC009S0079W0465_BAC009S0161W0442_BAC009S0008W0158,S0079,M,S0161,F,S0008,M
BAC009S0346W0169_BAC009S0010W0401_BAC009S0704W0344,S0346,F,S0010,M,S0704,M
BAC009S0361W0144_BAC009S0188W0271_BAC009S0701W0125,S0361,F,S0188,F,S0701,M
BAC009S0168W0390_BAC009S0181W0301_BAC009S0045W0460,S0168,F,S0181,F,S0045,M
BAC009S0655W0132_BAC009S0511W0131_BAC009S0422W0291,S0655,F,S0511,F,S0422,M
BAC009S0185W0458_BAC009S0221W0461_BAC009S0715W0434,S0185,F,S0221,F,S0715,M
BAC009S0224W0195_BAC009S0229W0349_BAC009S0180W0323,S0224,F,S0229,F,S0180,F
BAC009S0110W0443_BAC009S0199W0314_BAC009S0061W0189,S0110,M,S0199,F,S0061,M
BAC009S0063W0321_BAC009S0083W0133_BAC009S0222W0253,S0063,M,S0083,M,S0222,F
BAC009S0052W0227_BAC009S0723W0321_BAC009S0038W0364,S0052,M,S0723,M,S0038,M
BAC009S0666W0430_BAC009S0360W0436_BAC009S0184W0360,S0666,F,S0360,F,S0184,F
BAC009S0190W0352_BAC009S0219W0157_BAC009S0182W0178,S0190,F,S0219,F,S0182,F
BAC009S0050W0301_BAC009S0217W0446_BAC009S0227W0195,S0050,M,S0217,F,S0227,F
BAC009S0042W0188_BAC009S0360W0219_BAC009S0085W0339,S0042,M,S0360,F,S0085,M
BAC009S0115W0488_BAC009S0359W0310_BAC009S0338W0433,S0115,M,S0359,F,S0338,F
BAC009S0161W0210_BAC009S0704W0406_BAC009S0347W0232,S0161,F,S0704,M,S0347,F
BAC009S0020W0131_BAC009S0229W0316_BAC009S0118W0188,S0020,M,S0229,F,S0118,M
